i,v
533346,2.278156073362873e-07
337018,2.275760116055217e-07
14720,2.2753607898372744e-07
427081,2.2697702227860773e-07
407596,2.2657769606066507e-07
253076,2.2617836984272241e-07
348501,2.2577904362477976e-07
350037,2.2565924575939694e-07
679,2.254995152722199e-07
419575,2.2545958265042562e-07
440997,2.252599195414543e-07
274457,2.2486059332351163e-07
336902,2.2470086283633457e-07
354393,2.2458106497095176e-07
245958,2.2450119972736325e-07
388401,2.2402200826583205e-07
381565,2.2390221040044923e-07
17397,2.23862277778655e-07
508490,2.2374247991327218e-07
300833,2.236226820478894e-07
234598,2.229038948555926e-07
419344,2.2262436650303272e-07
407409,2.2262436650303272e-07
491723,2.225445012594442e-07
405979,2.217458488235589e-07
212378,2.2166598357997035e-07
283597,2.206676680351137e-07
16567,2.2034820706075957e-07
491917,2.2022840919537678e-07
356297,2.2018847657358251e-07
501566,2.2018847657358251e-07
5952,2.1982908297743413e-07
500429,2.1966935249025704e-07
13659,2.196294198684628e-07
306237,2.1958948724666853e-07
500414,2.1942975675949145e-07
427818,2.1930995889410866e-07
218402,2.18910632676166e-07
14730,2.186710369454004e-07
15639,2.1855123908001762e-07
445359,2.1855123908001762e-07
349599,2.1855123908001762e-07
9766,2.176327887787495e-07
246549,2.1731332780439535e-07
430534,2.171535973172183e-07
403507,2.167942037210699e-07
402888,2.162351470159502e-07
285361,2.1543649458006485e-07
398438,2.1519689884929926e-07
375563,2.1519689884929926e-07
297006,2.1507710098391647e-07
10947,2.1451804427879676e-07
432891,2.144381790352082e-07
433626,2.1411871806085407e-07
535389,2.1379925708649996e-07
516026,2.1379925708649996e-07
474491,2.1371939184291142e-07
368013,2.1359959397752863e-07
428148,2.1359959397752863e-07
4753,2.135197287339401e-07
422233,2.1343986349035157e-07
16636,2.1324020038138024e-07
6622,2.1324020038138024e-07
335897,2.1320026775958597e-07
377127,2.1304053727240892e-07
244218,2.1256134581087772e-07
217117,2.1256134581087772e-07
399675,2.1240161532370066e-07
323989,2.1228181745831785e-07
406334,2.118824912403752e-07
290963,2.117626933749924e-07
426698,2.116428955096096e-07
638462,2.116428955096096e-07
489662,2.1112377142628415e-07
7408,2.1108383880448988e-07
461302,2.110439061826956e-07
411605,2.105647147211644e-07
386213,2.0972612966348482e-07
391861,2.0960633179810204e-07
257901,2.0948653393271923e-07
409380,2.094066686891307e-07
196215,2.0932680344554217e-07
256931,2.0872781411862818e-07
228837,2.0860801625324537e-07
304818,2.0852815100965686e-07
261754,2.0848821838786258e-07
397815,2.0832848790068553e-07
3300,2.0828855527889126e-07
419388,2.0820869003530271e-07
2,2.0816875741350847e-07
326677,2.0816875741350847e-07
14451,2.0808889216991993e-07
12021,2.0804895954812566e-07
627347,2.0780936381736006e-07
404803,2.0772949857377154e-07
419722,2.0744997022121167e-07
425980,2.0721037449044607e-07
259023,2.0701071138147474e-07
523133,2.0697077875968047e-07
252427,2.0649158729814928e-07
416401,2.0609226108020662e-07
469362,2.0593253059302956e-07
511287,2.0585266534944102e-07
306175,2.0581273272764678e-07
411698,2.0573286748405823e-07
293005,2.0533354126611558e-07
15351,2.0521374340073276e-07
280798,2.0517381077893852e-07
378053,2.0513387815714425e-07
332502,2.0501408029176144e-07
464299,2.0501408029176144e-07
428567,2.047345519392016e-07
259617,2.0465468669561305e-07
254081,2.045748214520245e-07
414348,2.0445502358664172e-07
512251,2.0409562999049334e-07
1068,2.0397583212511052e-07
264222,2.0393589950331625e-07
253730,2.0373623639434492e-07
508533,2.036563711507564e-07
510212,2.036563711507564e-07
510364,2.0361643852896214e-07
250455,2.0357650590716787e-07
486078,2.0357650590716787e-07
413505,2.0349664066357935e-07
213144,2.031771796892252e-07
356241,2.0309731444563667e-07
420969,2.0305738182384242e-07
417769,2.0297751658025388e-07
456735,2.0297751658025388e-07
288204,2.0281778609307683e-07
329333,2.0257819036231123e-07
501513,2.0253825774051696e-07
441638,2.0253825774051696e-07
423367,2.0201913365719149e-07
4482,2.0185940317001443e-07
478791,2.0153994219566031e-07
360623,2.0134027908668899e-07
448380,2.0126041384310044e-07
426241,2.011006833559234e-07
13086,2.0102081811233484e-07
430120,2.0094095286874633e-07
395489,2.008610876251578e-07
242105,2.008610876251578e-07
376989,2.0082115500336352e-07
436192,2.005016940290094e-07
499852,2.0046176140721513e-07
466688,2.0042182878542086e-07
9856,2.0030203092003807e-07
373025,2.0018223305465526e-07
787016,2.0006243518927247e-07
306619,2.000225025674782e-07
417359,1.9986277208030115e-07
371154,1.9982283945850688e-07
12152,1.9966310897132982e-07
297215,1.9966310897132982e-07
392105,1.9966310897132982e-07
325974,1.9966310897132982e-07
252079,1.9966310897132982e-07
12351,1.9966310897132982e-07
221519,1.9934364799697568e-07
454591,1.9918391750979862e-07
377025,1.9834533245211904e-07
16645,1.9798593885597062e-07
269405,1.9770641050341078e-07
512741,1.9762654525982224e-07
520276,1.974268821508509e-07
292797,1.974268821508509e-07
328246,1.9726715166367385e-07
468545,1.968678254457312e-07
380287,1.9674802758034838e-07
250329,1.9670809495855414e-07
384093,1.9670809495855414e-07
198629,1.9630876874061146e-07
367534,1.9618897087522867e-07
308284,1.9606917300984588e-07
474401,1.9606917300984588e-07
623728,1.9598930776625734e-07
456545,1.9539031843934336e-07
395053,1.951107900867835e-07
287136,1.9503092484319495e-07
368345,1.9491112697781216e-07
408162,1.9471146386884083e-07
425571,1.9455173338166377e-07
18633,1.9415240716372112e-07
511220,1.9411247454192685e-07
306670,1.940326092983383e-07
400293,1.9391281143295552e-07
462989,1.9359335045860138e-07
329423,1.9335375472783578e-07
307253,1.9327388948424726e-07
235100,1.928745632663046e-07
277366,1.9279469802271606e-07
245388,1.927547654009218e-07
428390,1.9271483277912752e-07
230360,1.9271483277912752e-07
8942,1.92634967535539e-07
15850,1.9259503491374474e-07
562555,1.921557760740078e-07
353603,1.9199604558683075e-07
14209,1.9195611296503648e-07
496650,1.916765846124766e-07
262901,1.9147692150350528e-07
3346,1.9123732577273968e-07
210201,1.9107759528556263e-07
425496,1.9091786479838557e-07
232512,1.9059840382403143e-07
421433,1.9031887547147158e-07
337974,1.9019907760608877e-07
384608,1.9011921236250025e-07
399715,1.899195492535289e-07
439170,1.8975981876635184e-07
362242,1.8960008827917479e-07
505001,1.8892123370867226e-07
292783,1.88881301086878e-07
8004,1.8884136846508374e-07
379840,1.8872157059970093e-07
500276,1.886417053561124e-07
444785,1.8848197486893533e-07
274563,1.8836217700355255e-07
778863,1.8816251389458122e-07
256829,1.879628507856099e-07
270277,1.879628507856099e-07
378102,1.8764338981125575e-07
482872,1.874836593240787e-07
322617,1.8744372670228442e-07
424432,1.8740379408049015e-07
284877,1.8692460261895898e-07
414180,1.8680480475357616e-07
16605,1.8672493950998765e-07
274,1.8644541115742778e-07
443863,1.861658828048679e-07
365209,1.8612595018307364e-07
291712,1.860860175612794e-07
391114,1.860860175612794e-07
241763,1.8600615231769085e-07
387107,1.8596621969589658e-07
378055,1.858464218305138e-07
16633,1.8544709561257114e-07
294100,1.853672303689826e-07
317799,1.853672303689826e-07
379944,1.8520749988180554e-07
348814,1.848880389074514e-07
354815,1.8484810628565713e-07
352787,1.847682410420686e-07
457716,1.8448871268950874e-07
242641,1.8412931909336035e-07
414436,1.8400952122797754e-07
403689,1.8392965598438903e-07
501701,1.8365012763182916e-07
344029,1.8333066665747504e-07
375727,1.8321086879209223e-07
439285,1.8321086879209223e-07
426167,1.830112056831209e-07
19129,1.8289140781773811e-07
502379,1.8281154257414957e-07
506729,1.8261187946517824e-07
265182,1.8249208159979543e-07
429688,1.8233235111261837e-07
421335,1.822125532472356e-07
299388,1.8193302489467572e-07
517066,1.8157363129852733e-07
393305,1.8141390081135028e-07
265108,1.8077497886264202e-07
539,1.8061524837546494e-07
7061,1.8057531575367066e-07
322624,1.8045551788828788e-07
6112,1.803357200229051e-07
261931,1.799363938049624e-07
487357,1.799363938049624e-07
443305,1.798565285613739e-07
304304,1.7981659593957962e-07
625219,1.7969679807419684e-07
308426,1.7929747185625418e-07
268455,1.7897801088190004e-07
390101,1.7897801088190004e-07
420117,1.7873841515113444e-07
446697,1.785387520421631e-07
9587,1.78219291067809e-07
318849,1.7817935844601473e-07
501169,1.7813942582422046e-07
411475,1.777400996062778e-07
428687,1.7742063863192366e-07
502773,1.7730084076654087e-07
8207,1.7714111027936381e-07
399892,1.77021312413981e-07
425595,1.77021312413981e-07
292310,1.7690151454859821e-07
299264,1.7682164930500967e-07
12256,1.7662198619603834e-07
3652,1.7642232308706702e-07
436178,1.7614279473450715e-07
331026,1.7594313162553582e-07
218142,1.7590319900374155e-07
438919,1.7526427705503332e-07
341185,1.7518441181144478e-07
435828,1.7498474870247345e-07
437433,1.7462535510632506e-07
403573,1.7446562461914798e-07
252598,1.7430589413197092e-07
507344,1.7430589413197092e-07
417418,1.7418609626658813e-07
496501,1.739864331576168e-07
502819,1.7394650053582254e-07
452064,1.73866635292234e-07
378426,1.7342737645249707e-07
200375,1.730280502345544e-07
13797,1.7266865663840602e-07
424711,1.7258879139481748e-07
433779,1.725488587730232e-07
441542,1.7234919566405188e-07
16851,1.723092630422576e-07
501832,1.719898020679035e-07
308337,1.7179013895893217e-07
228126,1.7171027371534363e-07
6596,1.7171027371534363e-07
249774,1.7159047584996084e-07
279097,1.710314191448411e-07
421001,1.710314191448411e-07
504281,1.7099148652304686e-07
293702,1.7083175603586977e-07
192531,1.7083175603586977e-07
446821,1.7079182341407553e-07
1348,1.7075189079228126e-07
19263,1.7071195817048699e-07
319618,1.703525645743386e-07
394081,1.6995323835639594e-07
445191,1.698733731128074e-07
387328,1.698733731128074e-07
509022,1.6935424902948193e-07
281211,1.6919451854230488e-07
291942,1.6899485543333355e-07
299135,1.6895492281153928e-07
442770,1.6879519232436222e-07
407221,1.6847573135000808e-07
483368,1.683559334846253e-07
400668,1.6831600086283102e-07
383360,1.681163377538597e-07
379934,1.6795660726668264e-07
485260,1.6795660726668264e-07
511272,1.6779687677950558e-07
286743,1.6771701153591704e-07
272002,1.6771701153591704e-07
543139,1.6707808958720878e-07
375028,1.670381569654145e-07
411449,1.6691835910003172e-07
379167,1.6687842647823745e-07
419991,1.6683849385644318e-07
445579,1.6683849385644318e-07
472,1.6683849385644318e-07
439433,1.6667876336926612e-07
277988,1.6635930239491198e-07
279037,1.6619957190773493e-07
343855,1.661197066641464e-07
414420,1.6592004355517508e-07
452626,1.6568044782440948e-07
638748,1.6532105422826107e-07
14836,1.6532105422826107e-07
277409,1.6528112160646683e-07
440215,1.648418627667299e-07
376144,1.6468213227955282e-07
436463,1.6468213227955282e-07
430042,1.6468213227955282e-07
475410,1.643626713051987e-07
462955,1.6428280606161016e-07
309639,1.6416300819622737e-07
415374,1.6396334508725604e-07
9138,1.6372374935649045e-07
303885,1.635640188693134e-07
406903,1.6348415362572485e-07
502639,1.634042883821363e-07
439083,1.630848274077822e-07
234559,1.6288516429881086e-07
302171,1.628452316770166e-07
418459,1.6220630972830834e-07
281808,1.6208651186292555e-07
302894,1.6196671399754274e-07
389824,1.6188684875395422e-07
3237,1.6184691613215995e-07
330296,1.6168718564498287e-07
5431,1.6156738777960008e-07
355675,1.614475899142173e-07
405228,1.614475899142173e-07
451107,1.6140765729242302e-07
11244,1.6132779204883448e-07
444323,1.6132779204883448e-07
405423,1.6132779204883448e-07
386723,1.612878594270402e-07
466926,1.6124792680524597e-07
239077,1.6108819631806888e-07
784003,1.6100833107448037e-07
392590,1.6100833107448037e-07
379254,1.6092846583089182e-07
406022,1.6076873534371477e-07
389456,1.602496112603893e-07
340923,1.6016974601680078e-07
350139,1.601298133950065e-07
523222,1.6008988077321224e-07
385627,1.6004994815141797e-07
18751,1.6004994815141797e-07
411375,1.600100155296237e-07
318911,1.5993015028603518e-07
421924,1.5981035242065237e-07
395315,1.5973048717706385e-07
410151,1.5973048717706385e-07
217069,1.5973048717706385e-07
379939,1.5973048717706385e-07
6142,1.5973048717706385e-07
501148,1.5961068931168104e-07
256039,1.5957075668988677e-07
300929,1.5953082406809253e-07
252134,1.5941102620270971e-07
516836,1.5929122833732693e-07
515494,1.5929122833732693e-07
319003,1.5921136309373839e-07
500588,1.5885196949759e-07
244310,1.586123737668244e-07
506512,1.584925759014416e-07
15506,1.5841271065785307e-07
371981,1.583727780360588e-07
417555,1.5833284541426453e-07
343324,1.5829291279247026e-07
459278,1.5817311492708747e-07
16085,1.5793351919632187e-07
457675,1.5785365395273336e-07
456432,1.5761405822196776e-07
4167,1.5753419297837922e-07
232187,1.5725466462581935e-07
192379,1.5717479938223083e-07
423395,1.5713486676043656e-07
280002,1.5689527102967096e-07
383386,1.5677547316428818e-07
419257,1.5653587743352258e-07
366380,1.564959448117283e-07
461236,1.5641607956813976e-07
317501,1.563761469463455e-07
437591,1.5633621432455125e-07
344719,1.5633621432455125e-07
379375,1.5617648383737416e-07
438822,1.5597682072840284e-07
476526,1.5573722499763724e-07
602617,1.5573722499763724e-07
492737,1.5565735975404872e-07
318447,1.555375618886659e-07
509150,1.5529796615790034e-07
315842,1.5513823567072325e-07
323156,1.5493857256175192e-07
368976,1.5489863993995765e-07
502672,1.5469897683098633e-07
308827,1.5465904420919208e-07
438474,1.5465904420919208e-07
405312,1.5465904420919208e-07
274272,1.5465904420919208e-07
15949,1.5441944847842648e-07
9528,1.5441944847842648e-07
506857,1.5429965061304367e-07
15478,1.5409998750407234e-07
517585,1.5402012226048382e-07
508213,1.5374059390792395e-07
17762,1.5370066128612968e-07
449882,1.5350099817715836e-07
377646,1.5342113293356981e-07
197007,1.5338120031177557e-07
491527,1.5306173933742143e-07
390613,1.5302180671562716e-07
500590,1.5294194147203864e-07
382808,1.5294194147203864e-07
511278,1.5290200885024437e-07
381093,1.5290200885024437e-07
263159,1.5282214360665583e-07
392734,1.526224804976845e-07
196041,1.5230301952333039e-07
420772,1.520634237925648e-07
406536,1.5190369330538773e-07
511655,1.5178389544000492e-07
376007,1.5170403019641638e-07
392597,1.5126477135667947e-07
291771,1.5126477135667947e-07
319474,1.5114497349129666e-07
16565,1.5062584940797122e-07
442972,1.5054598416438268e-07
430136,1.5038625367720562e-07
470430,1.501865905682343e-07
426928,1.4998692745926296e-07
401137,1.4986712959388015e-07
423383,1.4986712959388015e-07
358423,1.497872643502916e-07
327784,1.4966746648490882e-07
251740,1.4966746648490882e-07
99,1.492282076451719e-07
212672,1.4914834240158338e-07
432536,1.491084097797891e-07
687791,1.491084097797891e-07
286753,1.491084097797891e-07
466877,1.489886119144063e-07
501177,1.4870908356184645e-07
273490,1.4866915094005218e-07
387282,1.486292183182579e-07
421569,1.4854935307466937e-07
596409,1.4850942045287512e-07
253193,1.4850942045287512e-07
500474,1.4846948783108085e-07
134068,1.4846948783108085e-07
19252,1.4846948783108085e-07
340560,1.4842955520928658e-07
423415,1.4822989210031525e-07
342855,1.4818995947852098e-07
440747,1.4818995947852098e-07
378362,1.4811009423493244e-07
16405,1.4799029636954965e-07
410655,1.4799029636954965e-07
250903,1.479104311259611e-07
430327,1.478305658823726e-07
320310,1.478305658823726e-07
7548,1.4775070063878405e-07
237020,1.4763090277340127e-07
351531,1.4763090277340127e-07
10575,1.47590970151607e-07
243366,1.473513744208414e-07
503907,1.4731144179904713e-07
256558,1.472315765554586e-07
444468,1.4707184606828153e-07
511001,1.4695204820289874e-07
19500,1.4683225033751593e-07
511209,1.4675238509392741e-07
388361,1.4667251985033887e-07
386444,1.4659265460675036e-07
279477,1.4659265460675036e-07
393855,1.4655272198495609e-07
390336,1.4651278936316181e-07
408884,1.46392991497779e-07
485265,1.46392991497779e-07
309691,1.4635305887598476e-07
743207,1.4627319363239622e-07
436036,1.4619332838880767e-07
289236,1.4615339576701343e-07
243527,1.460735305234249e-07
354775,1.460735305234249e-07
17711,1.4591380003624783e-07
348913,1.4587386741445356e-07
387008,1.4587386741445356e-07
472643,1.457141369272765e-07
439651,1.457141369272765e-07
472948,1.4543460857471663e-07
315697,1.453547433311281e-07
275300,1.4527487808753957e-07
434222,1.4527487808753957e-07
235561,1.452349454657453e-07
308625,1.4519501284395103e-07
356203,1.4519501284395103e-07
499556,1.4483561924780265e-07
246713,1.4479568662600838e-07
252082,1.447557540042141e-07
508334,1.4463595613883132e-07
355351,1.4463595613883132e-07
228993,1.445161582734485e-07
503018,1.4443629302986e-07
268922,1.4439636040806572e-07
13696,1.4439636040806572e-07
17716,1.4435642778627145e-07
504711,1.4431649516447718e-07
718636,1.441966972990944e-07
189237,1.441966972990944e-07
431336,1.441966972990944e-07
431233,1.4411683205550585e-07
16610,1.4343797748500332e-07
396276,1.4331817961962054e-07
